959272	17	652	4
2052720	19	692	0
234845	19	692	0
1573071	10	439	2
387139	10	439	2
568852	10	439	2
1440295	20	793	3
1762570	20	793	3
1346077	17	660	4
273501	17	660	4
2019254	15	269	1
1803705	31	826	5
391338	21	613	0
561890	31	826	5
602428	31	826	5
618278	31	826	5
76731	21	613	0
1308960	11	524	2
1367476	11	524	2
2046019	11	524	2
269197	11	524	2
442925	11	524	2
123962	16	853	3
1246785	16	853	3
1844006	16	853	3
829257	16	853	3
1546447	14	413	2
989326	14	413	2
1243456	18	703	3
1890020	18	703	3
1900354	18	703	3
11311	7	317	1
483106	7	317	1
483896	7	317	1
879255	7	317	1
1009525	9	285	1
171536	9	285	1
1079011	18	516	2
168074	18	516	2
455984	18	516	2
1414463	14	517	2
1427761	14	517	2
1520148	14	517	2
749425	14	517	2
794235	14	517	2
1225156	22	735	3
1464622	22	735	3
1522163	22	735	3
1528668	22	735	3
846280	22	735	3
855159	22	735	3
1259987	24	743	3
657135	24	743	3
741636	24	743	3
950716	24	743	3
1051641	20	731	3
1107067	21	684	0
1116730	26	740	5
1216196	21	684	0
124052	20	684	0
1379201	28	737	5
1666067	28	737	5
1733175	20	731	3
1779939	33	739	5
1868658	33	739	5
1974000	26	740	5
280103	28	737	5
436515	33	739	5
43927	20	731	3
1511028	19	739	3
750540	19	739	3
1039362	20	620	0
1319731	23	814	3
1563653	23	814	3
1710420	23	814	3
1912164	23	814	3
289181	23	814	3
1286459	16	484	2
2015749	16	484	2
692659	16	484	2
738239	16	484	2
1299176	17	637	0
1694681	17	637	0
485035	17	637	0
1352405	12	266	1
1277112	13	675	4
1282103	13	675	4
1675566	13	675	4
2006664	13	675	4
885164	13	675	4
1438992	8	348	1
1789940	8	348	1
380502	8	348	1
1152260	17	625	0
171760	20	676	0
278036	17	625	0
671599	17	625	0
93776	20	676	0
968310	20	676	0
1089191	10	708	4
164466	10	708	4
2071714	10	708	4
425378	10	708	4
1257219	25	624	0
1431907	28	712	5
1446327	28	712	5
565854	29	714	5
566577	25	624	0
587358	29	714	5
781799	25	624	0
1286289	18	692	0
132781	18	692	0
805435	18	692	0
1141915	10	664	4
860426	10	664	4
898709	10	664	4
1024884	11	394	1
1028749	19	616	0
1032283	11	394	1
1091991	18	584	0
1110065	11	394	1
1112165	18	584	0
1128869	19	616	0
1142232	18	584	0
114265	18	584	0
1176471	19	616	0
1181068	28	646	5
1195555	14	623	4
1215897	28	646	5
1234698	19	616	0
1253374	19	616	0
1299293	14	623	4
1318331	18	584	0
1422004	18	563	0
1476695	19	616	0
1489396	14	623	4
1509539	11	394	1
1579817	14	623	4
1626860	28	646	5
1685019	20	607	0
1716494	14	623	4
176566	28	646	5
1768640	20	607	0
1828452	20	607	0
1845019	28	646	5
190991	19	616	0
1912746	18	584	0
1923309	11	394	1
1939998	20	607	0
1948740	20	607	0
2018496	11	394	1
2048397	19	616	0
2076509	28	646	5
308304	14	623	4
366480	18	584	0
38417	28	646	5
429138	18	563	0
460714	18	563	0
532000	18	563	0
546488	20	607	0
554372	20	607	0
567905	20	607	0
59466	18	584	0
677351	18	563	0
711985	11	394	1
725553	28	646	5
734279	18	563	0
748578	14	623	4
749107	18	563	0
826185	18	563	0
927415	19	616	0
941228	20	607	0
950532	11	394	1
965666	19	616	0
999764	14	623	4
1059177	32	682	5
13052	32	682	5
258314	32	682	5
1008236	18	499	2
1217774	19	696	0
1498466	19	696	0
1826870	19	701	3
121295	21	623	0
1362332	21	623	0
1094961	21	703	3
1309968	21	703	3
1594508	8	339	1
1690685	20	668	0
1925411	21	703	3
2028483	21	703	3
336338	21	703	3
1233831	21	716	3
2020630	21	716	3
656123	21	716	3
96203	21	716	3
1128427	10	474	2
430144	15	567	2
476784	10	474	2
750083	15	567	2
952202	10	474	2
995292	15	567	2
1661506	23	719	3
1673411	23	719	3
1675069	23	719	3
664389	26	735	5
120407	21	651	0
1648321	21	651	0
1714293	21	651	0
246884	21	651	0
575148	21	651	0
10371	15	631	4
2010544	13	808	4
1679381	16	473	2
1980233	16	473	2
2059479	16	473	2
359592	16	473	2
1030897	20	660	0
1599761	20	660	0
173724	20	660	0
548950	13	483	2
6286	13	483	2
1554806	33	803	5
1885017	18	643	0
211494	16	496	2
272963	16	496	2
715722	16	496	2
1030333	25	708	3
331169	25	708	3
371873	25	708	3
478052	25	708	3
1116330	10	275	1
1350988	10	275	1
1416580	10	275	1
1683573	10	275	1
2049023	10	275	1
973634	10	275	1
525828	23	670	0
782664	23	670	0
1074970	15	261	1
1710455	14	475	2
864018	14	475	2
1478594	15	673	4
1924339	20	670	0
615627	15	673	4
752224	20	670	0
1430595	27	747	5
1445696	27	747	5
211109	27	747	5
590484	27	747	5
987495	15	615	4
1008448	18	849	3
104177	27	829	5
1070212	18	849	3
1158920	26	866	5
1202675	21	672	0
1265839	27	829	5
1305659	18	849	3
1349992	41	867	5
1367089	21	672	0
14835	26	866	5
1537249	25	851	3
173339	26	866	5
180883	26	866	5
1813981	27	829	5
1942120	18	849	3
1998752	21	672	0
2006561	27	829	5
2037299	18	849	3
2040759	21	672	0
239133	21	672	0
304161	26	866	5
398292	30	829	5
431836	18	849	3
470762	26	866	5
50359	26	866	5
506678	27	829	5
510274	18	849	3
511389	23	859	3
620186	21	672	0
667855	27	829	5
6936	18	849	3
724670	21	672	0
739949	21	672	0
1012919	34	776	5
1092832	34	859	5
1102616	34	776	5
1118027	27	853	5
116446	30	798	5
1191716	30	798	5
1221080	27	853	5
122704	30	798	5
1240976	23	864	3
1292409	27	853	5
1336065	27	828	5
1336358	27	853	5
1339641	27	853	5
1351786	30	798	5
1377134	23	864	3
1398362	34	776	5
1436267	27	828	5
1446675	34	859	5
1547391	30	798	5
1586611	34	776	5
160977	34	859	5
1633069	34	859	5
1646028	34	776	5
1680940	23	855	3
1749673	20	849	3
1797386	20	849	3
1843430	27	828	5
1896535	23	855	3
1899097	20	849	3
1958633	23	855	3
224350	27	828	5
233092	34	776	5
234695	27	853	5
270294	30	798	5
281976	23	855	3
36415	34	859	5
410107	30	798	5
410439	34	776	5
455359	20	849	3
503736	20	849	3
540014	23	864	3
566139	20	849	3
567534	27	828	5
612457	23	864	3
672918	34	859	5
709987	20	849	3
756153	23	855	3
841206	23	864	3
845051	23	855	3
876501	23	864	3
903262	27	828	5
907043	34	859	5
914298	23	855	3
91683	27	853	5
956264	27	828	5
962998	23	864	3
1288670	9	288	1
1488170	18	641	0
1810537	18	641	0
292339	9	653	4
427660	9	653	4
810392	9	653	4
141708	20	515	0
1701901	20	702	3
1721884	20	515	0
388680	20	702	3
628747	20	702	3
1430197	10	402	1
1601273	10	402	1
484294	10	402	1
562093	10	402	1
1186904	26	727	5
2083653	22	587	0
851555	26	727	5
1887790	19	791	3
27343	19	791	3
518180	19	791	3
1084500	30	723	5
1450164	9	740	4
1638566	30	723	5
1944495	30	723	5
242900	30	723	5
473898	9	740	4
644244	30	723	5
71940	9	740	4
961328	14	525	2
122656	19	628	0
1505054	19	628	0
461584	19	628	0
1346096	36	845	5
1660523	36	845	5
1691480	36	845	5
231643	17	616	0
545873	36	845	5
863916	17	616	0
901297	36	845	5
1300998	13	645	4
1622630	13	645	4
1951	13	645	4
202494	13	645	4
69530	18	541	0
934929	30	774	5
1320651	20	578	0
1570579	18	688	0
710220	18	688	0
1595318	32	825	5
233486	18	559	0
725044	18	559	0
973520	18	559	0
1237157	35	826	5
1520987	13	465	2
1948150	20	692	0
1999088	13	465	2
239673	13	465	2
521943	35	826	5
669970	13	465	2
670320	30	819	5
940341	30	819	5
996258	20	692	0
108559	17	636	0
2076701	18	488	2
2091832	18	488	2
737782	18	488	2
203184	15	654	4
2090691	15	654	4
1015826	15	675	4
118688	15	675	4
709277	15	675	4
1697657	13	609	4
355786	13	609	4
603369	21	834	3
710974	21	834	3
1755554	7	290	1
1966966	7	290	1
443367	7	290	1
886431	7	290	1
1357495	21	634	0
1624317	21	634	0
1631809	21	634	0
1072382	29	739	5
1644347	29	739	5
1647710	29	739	5
448949	29	739	5
126739	25	766	3
1381346	25	766	3
1002385	20	756	3
1010841	30	775	5
111229	26	775	5
1164697	26	775	5
1251853	30	775	5
1281365	26	775	5
134210	23	765	3
1386589	30	783	5
1499075	30	783	5
1611902	20	756	3
1661533	30	775	5
1722301	30	783	5
1733393	26	775	5
1779566	23	765	3
1794675	23	765	3
1823941	26	775	5
1841819	23	765	3
186352	23	765	3
2075410	20	756	3
2077685	23	765	3
2087150	30	775	5
252841	26	775	5
262364	30	775	5
42558	23	765	3
427249	20	756	3
560144	23	765	3
571655	23	765	3
629483	20	756	3
664161	20	756	3
676308	20	756	3
694152	26	775	5
72042	30	775	5
784943	26	775	5
829904	30	775	5
868805	20	756	3
924187	23	765	3
928260	29	783	5
932654	30	783	5
939295	23	765	3
967020	30	775	5
980953	30	783	5
997755	30	783	5
672552	7	245	1
1087254	25	652	0
516163	25	652	0
1014656	19	587	0
1065547	19	587	0
270344	19	587	0
880093	19	587	0
1820326	12	668	4
261021	12	668	4
896242	12	668	4
920852	12	668	4
1126251	24	678	0
1353612	24	678	0
1509608	24	678	0
2084486	24	678	0
1118450	15	701	4
1346148	15	701	4
1960538	15	701	4
783306	15	701	4
105876	16	676	4
1159233	16	676	4
211622	16	676	4
398396	16	690	4
485704	16	676	4
675561	16	690	4
1023869	27	870	5
1046264	34	871	5
1058571	10	502	2
1426039	34	871	5
194084	27	870	5
1995388	34	871	5
69337	34	871	5
939374	27	870	5
556195	19	653	0
795389	19	653	0
895792	19	653	0
1126403	19	674	0
1140606	19	674	0
749044	19	674	0
557608	11	398	1
1004332	15	747	4
1080859	13	650	4
1475017	15	747	4
1567292	13	650	4
1575381	13	650	4
1606831	15	747	4
1966755	13	650	4
1180872	19	575	0
1643449	19	575	0
349780	19	575	0
1030196	22	742	3
1093055	26	746	5
1102428	23	720	3
1104900	27	708	5
1159254	23	720	3
1169440	22	742	3
122846	22	742	3
1230079	11	591	4
1324777	27	708	5
1393976	11	591	4
1453554	27	666	5
1454634	27	666	5
1588419	26	746	5
1613860	22	742	3
1646069	27	666	5
1679104	18	475	2
1741587	18	475	2
1759251	27	708	5
1807223	18	475	2
1849867	27	666	5
1916502	27	708	5
1953117	11	592	4
1959018	22	742	3
1991853	11	592	4
2030726	22	742	3
2065050	18	475	2
346215	27	666	5
383055	27	708	5
41141	26	746	5
483053	26	746	5
602296	23	720	3
618887	18	475	2
618897	11	591	4
644080	18	475	2
689322	26	746	5
706796	26	746	5
748719	23	720	3
765962	27	666	5
768020	18	475	2
801953	23	720	3
846638	26	746	5
87898	26	746	5
975742	23	720	3
97824	23	720	3
984793	27	708	5
2025045	21	642	0
1170077	23	779	3
1934078	20	689	0
774876	20	689	0
974088	20	689	0
1291862	18	791	3
1478553	18	791	3
1905460	18	791	3
255269	18	791	3
368123	18	791	3
1106618	14	656	4
1120636	14	656	4
1194932	14	656	4
1707191	14	656	4
341718	14	656	4
1244645	18	692	0
1306175	18	692	0
1963421	18	692	0
331659	18	692	0
588165	18	692	0
1060589	12	613	4
1364982	12	613	4
1523396	12	613	4
571405	12	613	4
1936847	19	652	0
43800	19	652	0
1024520	25	594	0
1089690	25	594	0
1727869	19	655	0
417205	1	923	4
1660884	14	562	2
1931591	30	774	5
309261	30	774	5
31954	30	774	5
639853	14	562	2
692529	14	562	2
1234761	15	644	4
207530	16	688	4
232274	16	688	4
496101	16	688	4
687781	16	688	4
709754	16	688	4
1001032	18	688	0
1252903	18	688	0
167470	18	688	0
2046978	18	688	0
452524	18	688	0
345363	18	438	2
653824	18	438	2
1013867	17	728	3
1552759	17	728	3
1662990	17	728	3
1715281	17	728	3
2025534	17	728	3
760316	17	728	3
1767796	18	758	3
2027222	18	758	3
1190482	17	518	2
36922	17	518	2
383415	17	518	2
886959	17	518	2
1186227	12	451	2
1350021	12	299	1
1421737	12	451	2
320089	12	451	2
1155184	18	523	2
1237753	18	523	2
1666471	18	523	2
278088	25	718	3
67747	25	718	3
771525	25	718	3
1394901	19	720	3
1856019	19	720	3
1860913	16	611	4
398504	22	593	0
595511	19	720	3
668662	22	593	0
1056187	16	679	4
1411899	19	645	0
1555973	16	679	4
1648195	15	653	4
1820773	19	645	0
1866977	19	708	3
1984229	15	653	4
290404	19	645	0
403432	19	708	3
424481	16	679	4
531144	19	645	0
533015	16	679	4
564792	16	679	4
77124	19	645	0
1263214	12	659	4
1280655	14	498	2
1322580	14	498	2
1503440	12	659	4
41289	14	498	2
624187	12	659	4
1439905	19	783	3
2028792	19	783	3
1051684	13	544	2
1195307	27	838	5
1781105	27	838	5
837587	27	838	5
1058673	20	603	0
1068896	32	837	5
1323679	20	603	0
388434	20	603	0
8385	32	837	5
1038782	17	697	4
1143660	17	697	4
1401512	17	697	4
651242	17	697	4
461178	9	622	4
492765	9	622	4
610522	9	622	4
1138286	29	763	5
1426952	14	580	4
1429549	29	763	5
1736353	17	650	4
1917639	17	650	4
574150	17	650	4
848858	17	650	4
2050925	15	591	4
857752	15	591	4
95471	15	591	4
968110	15	592	4
1474864	13	414	2
1392770	15	624	4
211669	18	834	3
230313	18	834	3
6162	15	624	4
1616612	17	523	2
1557125	16	691	4
1618488	16	691	4
1700037	16	691	4
1865730	16	618	4
1244181	19	632	0
1924604	19	632	0
389918	19	632	0
819126	19	632	0
1147405	39	850	5
1311571	39	850	5
384823	17	809	3
398386	34	845	5
413484	39	850	5
605197	34	845	5
984067	34	845	5
1839291	20	829	3
1944302	34	821	5
1463759	32	717	5
1675066	21	587	0
1093081	24	790	3
1574806	13	399	2
1631132	24	790	3
1642537	24	790	3
1729573	13	399	2
183920	13	399	2
578583	24	790	3
165316	9	357	1
173732	9	357	1
216531	9	357	1
441038	9	357	1
1175115	11	573	2
1204799	9	415	1
1379445	11	573	2
1484161	9	415	1
1667161	11	573	2
2037467	9	415	1
618380	9	415	1
1244134	19	683	0
1688096	20	683	0
1811915	20	683	0
1828369	20	683	0
1590133	14	330	1
1874212	14	330	1
461118	14	330	1
749491	14	330	1
666974	15	647	4
938274	15	647	4
100025	23	767	3
1010003	8	300	1
1055579	13	672	4
109024	23	764	3
1106410	18	604	0
1115836	18	576	0
1179471	18	576	0
1203179	23	767	3
121067	13	672	4
1318511	23	767	3
1338306	8	300	1
1357509	23	767	3
1383154	8	300	1
1481568	18	576	0
1508886	13	672	4
1514382	8	300	1
1574245	23	767	3
1610127	23	767	3
1623641	23	767	3
1667861	8	300	1
1710605	23	767	3
1759291	23	764	3
1778970	8	300	1
1794996	23	764	3
1848137	18	604	0
1867121	18	604	0
187421	13	672	4
1881213	18	604	0
1886954	23	767	3
1931939	18	576	0
1936555	18	576	0
1972602	13	672	4
336323	23	764	3
346527	13	672	4
391086	18	604	0
405390	23	764	3
409211	18	604	0
41498	18	604	0
42045	13	672	4
46776	18	576	0
514260	8	300	1
579394	8	300	1
605746	13	672	4
633338	23	764	3
713503	23	764	3
750693	13	672	4
765795	8	300	1
780234	13	672	4
800016	8	300	1
837846	18	576	0
929454	8	300	1
930531	18	576	0
939176	23	767	3
94846	23	764	3
954958	18	576	0
97597	23	764	3
1958194	15	641	4
1143027	6	162	1
1571662	6	162	1
2049819	26	707	5
306905	26	707	5
634799	26	707	5
7339	26	707	5
284434	16	644	4
58228	16	644	4
769171	16	644	4
1223634	20	739	3
316335	20	739	3
489103	20	739	3
1388104	17	611	0
1410896	17	611	0
549257	17	611	0
859038	23	643	0
1603013	13	403	2
2055411	13	403	2
430753	13	403	2
628598	13	403	2
313835	13	787	4
471413	13	787	4
408469	30	702	5
902902	30	702	5
1401601	8	358	1
1434060	8	358	1
1633599	8	358	1
1656130	8	358	1
1285212	14	661	4
2084809	14	661	4
84599	14	661	4
977149	14	661	4
1887849	13	609	4
1978512	15	690	4
641397	15	690	4
1268693	13	411	2
1336061	13	411	2
1594224	13	411	2
1737703	1	919	4
285462	17	748	3
418576	17	748	3
1922244	32	804	5
273748	26	633	0
283252	26	633	0
365667	26	633	0
1849728	17	670	4
836515	17	670	4
1375106	32	841	5
163330	32	843	5
2056236	33	841	5
268563	32	843	5
513541	29	844	5
651950	29	844	5
725559	32	843	5
825258	29	844	5
879813	33	841	5
1865549	15	701	4
590658	15	701	4
645418	15	701	4
1683806	18	666	0
293893	18	666	0
828311	18	666	0
1373881	8	278	1
492741	9	278	1
563791	9	278	1
573534	14	291	1
539617	16	612	4
698208	21	778	3
1758925	18	631	0
671740	18	631	0
1088678	19	633	0
1201815	19	633	0
639466	19	633	0
725019	19	633	0
1188959	13	641	4
130142	13	641	4
1339498	13	641	4
295428	13	641	4
1862404	11	285	1
1931837	11	285	1
2086443	11	285	1
526065	11	285	1
688993	11	285	1
1063806	20	763	3
1116214	28	841	5
1344899	28	839	5
1683856	28	822	5
2045447	20	763	3
2080929	28	822	5
308581	20	763	3
505182	28	822	5
777171	28	822	5
947678	20	763	3
594316	10	481	2
993663	10	481	2
1941845	20	611	0
793595	20	611	0
1266366	8	396	1
1361892	8	396	1
1518492	8	396	1
1655025	8	396	1
1861057	15	532	2
1926951	15	532	2
1992638	15	532	2
805420	15	532	2
1559770	13	526	2
473528	13	526	2
1097214	16	416	2
1455657	14	617	4
316194	16	416	2
396049	14	617	4
780190	16	416	2
85826	16	416	2
89618	14	727	4
1049103	22	739	3
1326120	15	572	2
1984991	22	739	3
217208	24	665	0
230427	15	572	2
292787	24	665	0
681153	15	572	2
715273	24	665	0
108622	23	730	3
1309149	18	607	0
1413464	23	730	3
1476342	18	607	0
199491	23	730	3
22713	23	730	3
509878	23	730	3
1772990	21	694	3
375297	21	643	0
967137	21	643	0
1375098	37	854	5
494245	18	803	3
843206	37	854	5
1399718	13	640	4
168703	12	476	2
1825773	13	640	4
474586	12	476	2
584529	13	640	4
782960	13	640	4
1657440	15	730	4
1823379	15	730	4
1182901	12	510	2
1926243	12	500	2
1843161	13	481	2
683940	13	481	2
69324	13	481	2
998036	13	481	2
1167255	18	600	0
1693244	18	600	0
133312	17	567	0
1140239	24	657	0
1482730	24	657	0
620699	24	657	0
752733	24	657	0
1642577	22	655	0
1814971	22	655	0
299151	22	655	0
1275173	28	829	5
137622	37	850	5
1524136	28	829	5
1527648	29	841	5
1998550	29	841	5
2087553	29	841	5
46423	28	829	5
704004	29	841	5
196239	16	712	4
213290	16	712	4
919935	16	712	4
973062	16	712	4
1020418	26	820	5
1028085	26	820	5
1360715	26	820	5
637018	26	820	5
973383	18	551	0
1332901	16	630	4
302996	16	630	4
1318910	13	643	4
376667	13	643	4
1152737	13	669	4
1202975	14	726	4
1312945	18	589	0
1733831	13	669	4
1834023	14	726	4
1943189	18	589	0
613971	14	726	4
827231	13	669	4
927850	13	669	4
1243186	19	580	0
1380475	19	580	0
227163	19	580	0
937230	30	794	5
1147927	17	681	4
297330	25	744	3
649516	17	681	4
979804	25	744	3
1743546	16	657	4
2055540	11	617	4
994583	11	617	4
1356147	11	808	4
1687565	11	808	4
215251	11	808	4
718222	11	808	4
2027256	21	525	0
45157	14	571	2
1501470	19	549	0
1853179	24	717	3
901374	24	717	3
943910	19	549	0
1501359	12	661	4
1152153	13	635	4
1180391	13	634	4
1483318	13	635	4
1931664	13	634	4
892547	13	634	4
1131984	28	617	5
1318220	27	661	5
841552	22	662	0
1663312	22	663	0
684948	22	663	0
1340297	18	698	0
617956	18	698	0
1200605	23	658	0
1218647	23	658	0
183761	14	610	4
1249617	15	744	4
1372894	15	744	4
1951444	13	575	2
327752	15	744	4
467088	13	575	2
584006	15	744	4
965396	13	575	2
1153486	12	671	4
1351564	12	671	4
1702415	12	671	4
2065333	12	624	4
2073899	12	624	4
539385	12	624	4
872585	12	671	4
1078883	23	612	0
1659807	23	612	0
1668783	21	771	3
587055	17	700	4
11269	15	564	2
1671980	15	564	2
371361	15	564	2
408012	15	564	2
1495984	21	637	0
1755750	21	637	0
352086	21	637	0
892578	21	637	0
1265823	17	654	4
166128	17	654	4
890518	17	654	4
932649	17	654	4
1036789	25	597	0
1049446	25	597	0
1152728	21	554	0
1231046	25	597	0
1283756	17	633	0
1296179	18	562	0
1296711	17	633	0
1300405	18	562	0
1329545	25	597	0
1569480	18	562	0
1572923	17	633	0
1591549	17	633	0
1597636	18	562	0
1667329	17	633	0
1673133	19	629	0
1702138	21	554	0
173360	19	629	0
1738445	17	633	0
1740965	25	597	0
17688	25	597	0
178026	17	633	0
1802142	18	562	0
1819564	25	597	0
1821603	19	629	0
1840694	18	562	0
1852135	18	562	0
1881509	25	597	0
1949763	21	554	0
1991504	18	562	0
2022009	21	554	0
2038593	17	633	0
2063117	25	597	0
264848	19	629	0
297826	21	554	0
335779	17	633	0
353701	21	554	0
427264	21	554	0
454357	19	629	0
458971	21	554	0
487431	21	554	0
579650	21	554	0
613690	17	633	0
710800	19	629	0
732210	17	633	0
758110	19	629	0
762846	18	562	0
770488	19	629	0
775072	25	597	0
839322	21	554	0
1226515	10	503	2
1931070	17	561	0
347780	17	561	0
35076	10	503	2
649032	17	561	0
672720	10	503	2
1590893	12	694	4
2070952	12	694	4
2084925	12	694	4
454448	12	694	4
1271634	16	708	4
191505	16	708	4
1203045	8	666	4
1385327	8	666	4
1491187	28	715	5
1535333	8	666	4
1881066	8	666	4
2057828	28	715	5
729373	28	715	5
745324	19	577	0
1013417	14	635	4
127728	14	635	4
1656027	14	635	4
733383	14	635	4
936941	14	635	4
386611	22	633	0
638668	22	633	0
503822	13	690	4
1594971	15	463	2
134576	13	480	2
383458	36	792	5
522249	15	681	4
732943	15	680	4
1196426	24	578	0
1873443	12	339	1
1953824	12	339	1
2014530	12	339	1
226280	28	826	5
25792	24	578	0
444898	28	826	5
643447	12	339	1
744541	28	826	5
757419	28	826	5
1335508	12	442	2
174727	24	771	3
1993152	12	442	2
629585	12	442	2
1468523	13	706	4
667990	13	706	4
1510351	22	714	3
1656756	21	668	0
2013094	21	668	0
802388	22	714	3
2017429	15	496	2
245572	15	496	2
627477	15	496	2
950729	15	496	2
1151723	16	621	4
1190140	16	621	4
1296473	16	621	4
2037862	16	621	4
361239	16	621	4
1274841	20	732	3
1294321	14	586	4
1320383	14	586	4
766649	14	586	4
1132521	10	278	1
1332445	15	683	4
1444056	19	687	0
1815116	15	683	4
1851936	18	637	0
281931	10	278	1
436850	18	637	0
579661	10	278	1
65293	15	683	4
1021169	14	584	4
105753	16	546	2
1150627	20	624	0
1171434	14	584	4
1201653	20	624	0
1297607	23	591	0
1307831	12	550	2
1327719	16	546	2
133576	23	591	0
1417146	23	591	0
1428086	16	625	4
1513937	12	550	2
1536334	14	584	4
155949	20	624	0
1602832	20	750	3
1633574	16	546	2
1663590	16	546	2
1673938	12	550	2
1694105	16	546	2
1713237	16	625	4
1736102	16	546	2
1770487	14	584	4
1772541	23	591	0
1791065	23	591	0
1845624	16	625	4
1865229	12	550	2
1889878	16	546	2
1905752	20	750	3
1997950	12	550	2
2018662	20	750	3
2045590	16	625	4
2049580	23	591	0
2052127	16	625	4
2092166	20	750	3
209259	16	625	4
245517	16	625	4
25016	19	624	0
343437	14	584	4
35393	14	584	4
407324	16	546	2
428579	16	546	2
448786	16	625	4
45124	20	750	3
494243	20	750	3
51843	23	591	0
526376	16	625	4
567030	23	591	0
59901	12	550	2
611678	12	550	2
627626	20	624	0
645006	12	550	2
662986	12	550	2
685846	14	584	4
701095	14	584	4
706748	20	624	0
712118	16	546	2
729972	20	624	0
794282	23	591	0
796408	20	624	0
827800	14	584	4
836620	12	550	2
8764	16	625	4
881249	20	750	3
882208	14	584	4
923554	12	550	2
93035	20	750	3
930385	23	591	0
984561	16	546	2
1399625	27	730	5
1520883	27	730	5
2063759	27	730	5
1346459	16	564	2
1222234	9	433	2
252556	9	433	2
786425	14	600	4
1167284	13	685	4
26965	13	685	4
1146988	15	390	2
627378	15	390	2
760539	15	390	2
900405	18	671	0
1148243	23	796	3
1297787	23	796	3
1765818	23	796	3
217701	17	577	0
600044	27	800	5
619064	23	796	3
326279	24	741	3
861939	27	749	5
2048511	20	680	0
299349	20	680	0
30856	20	680	0
999462	20	680	0
1688339	19	667	0
524412	19	667	0
1217871	17	635	0
1379300	17	635	0
1434450	17	635	0
40570	17	635	0
1109173	27	767	5
1229067	11	587	4
1456963	11	587	4
208923	11	587	4
365242	27	767	5
446674	31	751	5
782351	35	778	5
800528	31	751	5
855137	31	751	5
1210755	17	599	0
2059488	17	286	1
410149	17	599	0
697057	35	775	5
1458915	1	915	4
153860	18	671	0
1573983	18	671	0
1189602	25	616	0
1828926	24	721	3
2003921	21	600	0
2037221	24	721	3
2057648	24	721	3
1402219	9	540	2
615133	9	540	2
68537	9	540	2
822450	9	540	2
890800	9	540	2
1485589	12	666	4
1886601	12	666	4
1454086	14	495	2
1458789	16	284	1
171132	32	779	5
2000496	30	789	5
2047233	30	789	5
2075534	32	779	5
298620	14	495	2
73058	30	737	5
1005456	18	655	0
1171499	18	655	0
319524	18	655	0
832505	18	655	0
1666800	12	554	2
705530	12	554	2
920654	12	554	2
954277	12	554	2
1697381	15	491	2
182577	15	491	2
596466	14	491	2
1924274	19	595	0
2031353	19	595	0
2039032	19	595	0
168485	17	682	4
510394	19	685	0
694491	19	685	0
829817	17	682	4
1229466	20	792	3
552191	20	792	3
724552	20	792	3
1095099	10	501	2
1115434	19	688	0
1141551	19	688	0
1679652	19	688	0
2061796	19	688	0
423283	19	688	0
1025781	26	746	5
437077	22	788	3
949503	30	777	5
1696282	16	494	2
279576	16	494	2
304586	16	494	2
400555	16	494	2
1111309	13	593	4
1128912	13	593	4
806422	13	593	4
1120019	18	699	0
1361869	18	699	0
1442430	18	699	0
